,reln_id,reln_type,startNode,endNode,reln_prop_id,reln_contrast_id,reln_task_id,reln_disorder
8766,43195,SUBJECT,27666,25205,,,,
8767,43194,PREDICATE,27666,23776,,,,
8768,43201,PREDICATE_DEF,27667,26057,,,,
8769,43200,SUBJECT,27667,25291,,,,
8770,43199,PREDICATE,27667,23845,,,,
8771,43206,PREDICATE_DEF,27668,26058,,,,
8772,43205,SUBJECT,27668,25529,,,,
8773,43204,PREDICATE,27668,23777,,,,
8774,43209,SUBJECT,27669,23778,,,,
8775,43208,PREDICATE,27669,23769,,,,
8776,43212,SUBJECT,27670,23778,,,,
8777,43211,PREDICATE,27670,23834,,,,
8778,43217,PREDICATE_DEF,27671,26059,,,,
8779,43216,SUBJECT,27671,25374,,,,
8780,43215,PREDICATE,27671,23778,,,,
8781,43221,PREDICATE_DEF,27672,26060,,,,
8782,43220,SUBJECT,27672,25522,,,,
8783,43219,PREDICATE,27672,23769,,,,
8784,43226,PREDICATE_DEF,27673,26059,,,,
8785,43225,SUBJECT,27673,25522,,,,
8786,43224,PREDICATE,27673,23778,,,,
8787,43230,PREDICATE_DEF,27674,26060,,,,
8788,43229,SUBJECT,27674,25374,,,,
8789,43228,PREDICATE,27674,23769,,,,
8790,43235,PREDICATE_DEF,27675,26062,,,,
8791,43234,SUBJECT,27675,25528,,,,
8792,43233,PREDICATE,27675,23779,,,,
8793,43238,SUBJECT,27676,23779,,,,
8794,43237,PREDICATE,27676,23844,,,,
8795,43243,PREDICATE_DEF,27677,26063,,,,
8796,43242,SUBJECT,27677,25159,,,,
8797,43241,PREDICATE,27677,23780,,,,
8798,43248,PREDICATE_DEF,27678,26067,,,,
8799,43247,SUBJECT,27678,25349,,,,
8800,43246,PREDICATE,27678,23700,,,,
8801,43253,PREDICATE_DEF,27680,26069,,,,
8802,43252,SUBJECT,27680,25464,,,,
8803,43251,PREDICATE,27680,23781,,,,
8804,43258,PREDICATE_DEF,27681,26068,,,,
8805,43257,SUBJECT,27681,25377,,,,
8806,43256,PREDICATE,27681,23781,,,,
8807,43263,PREDICATE_DEF,27684,26070,,,,
8808,43262,SUBJECT,27684,25517,,,,
8809,43261,PREDICATE,27684,23675,,,,
8810,43268,PREDICATE_DEF,27685,26070,,,,
8811,43267,SUBJECT,27685,25605,,,,
8812,43266,PREDICATE,27685,23675,,,,
8813,43273,PREDICATE_DEF,27686,26070,,,,
8814,43272,SUBJECT,27686,25157,,,,
8815,43271,PREDICATE,27686,23675,,,,
8816,43278,PREDICATE_DEF,27687,26071,,,,
8817,43277,SUBJECT,27687,25548,,,,
8818,43276,PREDICATE,27687,23782,,,,
8819,43283,PREDICATE_DEF,27688,26071,,,,
8820,43282,SUBJECT,27688,25331,,,,
8821,43281,PREDICATE,27688,23782,,,,
8822,43286,SUBJECT,27689,25351,,,,
8823,43285,PREDICATE,27689,25065,,,,
8824,43291,PREDICATE_DEF,27690,26072,,,,
8825,43290,SUBJECT,27690,25320,,,,
8826,43289,PREDICATE,27690,23784,,,,
8827,43296,PREDICATE_DEF,27691,26072,,,,
8828,43295,SUBJECT,27691,25153,,,,
8829,43294,PREDICATE,27691,23784,,,,
8830,43299,SUBJECT,27692,23668,,,,
8831,43298,PREDICATE,27692,23833,,,,
8832,43304,PREDICATE_DEF,27693,26073,,,,
8833,43303,SUBJECT,27693,25124,,,,
8834,43302,PREDICATE,27693,23668,,,,
8835,43309,PREDICATE_DEF,27694,26073,,,,
8836,43308,SUBJECT,27694,25219,,,,
8837,43307,PREDICATE,27694,23668,,,,
8838,43314,PREDICATE_DEF,27695,25917,,,,
8839,43313,SUBJECT,27695,25549,,,,
8840,43312,PREDICATE,27695,23785,,,,
8841,43319,PREDICATE_DEF,27696,25917,,,,
8842,43318,SUBJECT,27696,25584,,,,
8843,43317,PREDICATE,27696,23785,,,,
8844,43323,PREDICATE_DEF,27697,25918,,,,
8845,43322,SUBJECT,27697,25584,,,,
8846,43321,PREDICATE,27697,23785,,,,
8847,43328,PREDICATE_DEF,27698,26074,,,,
8848,43327,SUBJECT,27698,25064,,,,
8849,43326,PREDICATE,27698,23672,,,,
8850,43333,PREDICATE_DEF,27699,26074,,,,
8851,43332,SUBJECT,27699,25124,,,,
8852,43331,PREDICATE,27699,23672,,,,
8853,43338,PREDICATE_DEF,27700,26075,,,,
8854,43337,SUBJECT,27700,25182,,,,
8855,43336,PREDICATE,27700,23787,,,,
8856,43343,PREDICATE_DEF,27701,26075,,,,
8857,43342,SUBJECT,27701,25441,,,,
8858,43341,PREDICATE,27701,23787,,,,
8859,43346,SUBJECT,27702,23701,,,,
8860,43345,PREDICATE,27702,23653,,,,
8861,43351,PREDICATE_DEF,27703,26081,,,,
8862,43350,SUBJECT,27703,25342,,,,
8863,43349,PREDICATE,27703,23701,,,,
8864,43356,PREDICATE_DEF,27704,26080,,,,
8865,43355,SUBJECT,27704,25464,,,,
8866,43354,PREDICATE,27704,23701,,,,
8867,43360,PREDICATE_DEF,27705,26081,,,,
8868,43359,SUBJECT,27705,25464,,,,
8869,43358,PREDICATE,27705,23701,,,,
8870,43365,PREDICATE_DEF,27706,26082,,,,
8871,43364,SUBJECT,27706,25521,,,,
8872,43363,PREDICATE,27706,23667,,,,
8873,43370,PREDICATE_DEF,27707,26082,,,,
8874,43369,SUBJECT,27707,25464,,,,
8875,43368,PREDICATE,27707,23667,,,,
8876,43375,PREDICATE_DEF,27708,26057,,,,
8877,43374,SUBJECT,27708,25417,,,,
8878,43373,PREDICATE,27708,23845,,,,
8879,43380,PREDICATE_DEF,27709,26082,,,,
8880,43379,SUBJECT,27709,25417,,,,
8881,43378,PREDICATE,27709,23667,,,,
8882,43385,PREDICATE_DEF,27710,26082,,,,
8883,43384,SUBJECT,27710,25405,,,,
8884,43383,PREDICATE,27710,23667,,,,
8885,43390,PREDICATE_DEF,27711,26082,,,,
8886,43389,SUBJECT,27711,25596,,,,
8887,43388,PREDICATE,27711,23667,,,,
8888,43393,SUBJECT,27712,23814,,,,
8889,43392,PREDICATE,27712,23790,,,,
8890,43398,PREDICATE_DEF,27713,26084,,,,
8891,43397,SUBJECT,27713,25596,,,,
8892,43396,PREDICATE,27713,23788,,,,
8893,43403,PREDICATE_DEF,27714,26085,,,,
8894,43402,SUBJECT,27714,25403,,,,
8895,43401,PREDICATE,27714,23789,,,,
8896,43407,PREDICATE_DEF,27715,26086,,,,
8897,43406,SUBJECT,27715,25403,,,,
8898,43405,PREDICATE,27715,23789,,,,
8899,43412,PREDICATE_DEF,27716,26085,,,,
8900,43411,SUBJECT,27716,25349,,,,
8901,43410,PREDICATE,27716,23789,,,,
8902,43417,PREDICATE_DEF,27717,26085,,,,
8903,43416,SUBJECT,27717,25449,,,,
8904,43415,PREDICATE,27717,23789,,,,
8905,43422,PREDICATE_DEF,27718,25927,,,,
8906,43421,SUBJECT,27718,25785,,,,
8907,43420,PREDICATE,27718,23738,,,,
8908,43427,PREDICATE_DEF,27719,27319,,,,
8909,43426,SUBJECT,27719,25804,,,,
8910,43425,PREDICATE,27719,23738,,,,
8911,43432,PREDICATE_DEF,27720,26089,,,,
8912,43431,SUBJECT,27720,25090,,,,
8913,43430,PREDICATE,27720,23703,,,,
8914,43436,PREDICATE_DEF,27721,26091,,,,
8915,43435,SUBJECT,27721,25090,,,,
8916,43434,PREDICATE,27721,23703,,,,
8917,43441,PREDICATE_DEF,27722,26091,,,,
8918,43440,SUBJECT,27722,25124,,,,
8919,43439,PREDICATE,27722,23703,,,,
8920,43446,PREDICATE_DEF,27723,26091,,,,
8921,43445,SUBJECT,27723,25309,,,,
8922,43444,PREDICATE,27723,23703,,,,
8923,43451,PREDICATE_DEF,27724,26092,,,,
8924,43450,SUBJECT,27724,25365,,,,
8925,43449,PREDICATE,27724,23791,,,,
8926,43456,PREDICATE_DEF,27725,26274,,,,
8927,43455,SUBJECT,27725,25790,,,,
8928,43454,PREDICATE,27725,23734,,,,
8929,43461,PREDICATE_DEF,27726,26091,,,,
8930,43460,SUBJECT,27726,25430,,,,
8931,43459,PREDICATE,27726,23703,,,,
8932,43466,PREDICATE_DEF,27727,26095,,,,
8933,43465,SUBJECT,27727,25461,,,,
8934,43464,PREDICATE,27727,23706,,,,
8935,43469,SUBJECT,27728,23707,,,,
8936,43468,PREDICATE,27728,23706,,,,
8937,43474,PREDICATE_DEF,27729,26099,,,,
8938,43473,SUBJECT,27729,25489,,,,
8939,43472,PREDICATE,27729,23707,,,,
8940,43478,PREDICATE_DEF,27730,26097,,,,
8941,43477,SUBJECT,27730,25489,,,,
8942,43476,PREDICATE,27730,23707,,,,
8943,43483,PREDICATE_DEF,27731,26100,,,,
8944,43482,SUBJECT,27731,25366,,,,
8945,43481,PREDICATE,27731,23792,,,,
8946,43487,PREDICATE_DEF,27732,26101,,,,
8947,43486,SUBJECT,27732,25366,,,,
8948,43485,PREDICATE,27732,23792,,,,
8949,43492,PREDICATE_DEF,27733,26100,,,,
8950,43491,SUBJECT,27733,25508,,,,
8951,43490,PREDICATE,27733,23792,,,,
8952,43496,PREDICATE_DEF,27734,26101,,,,
8953,43495,SUBJECT,27734,25508,,,,
8954,43494,PREDICATE,27734,23792,,,,
8955,43501,PREDICATE_DEF,27735,25925,,,,
8956,43500,SUBJECT,27735,25508,,,,
8957,43499,PREDICATE,27735,23669,,,,
8958,43506,PREDICATE_DEF,27736,25925,,,,
8959,43505,SUBJECT,27736,25349,,,,
8960,43504,PREDICATE,27736,23669,,,,
8961,43511,PREDICATE_DEF,27737,27161,,,,
8962,43510,SUBJECT,27737,25763,,,,
8963,43509,PREDICATE,27737,23793,,,,
8964,43516,PREDICATE_DEF,27738,27162,,,,
8965,43515,SUBJECT,27738,25780,,,,
8966,43514,PREDICATE,27738,23793,,,,
8967,43519,SUBJECT,27739,25303,,,,
8968,43518,PREDICATE,27739,25241,,,,
8969,43524,PREDICATE_DEF,27740,26105,,,,
8970,43523,SUBJECT,27740,25369,,,,
8971,43522,PREDICATE,27740,23708,,,,
8972,43527,SUBJECT,27741,23670,,,,
8973,43526,PREDICATE,27741,23672,,,,
8974,43532,PREDICATE_DEF,27742,26106,,,,
8975,43531,SUBJECT,27742,25521,,,,
8976,43530,PREDICATE,27742,23670,,,,
8977,43537,PREDICATE_DEF,27743,26106,,,,
8978,43536,SUBJECT,27743,25517,,,,
8979,43535,PREDICATE,27743,23670,,,,
8980,43542,PREDICATE_DEF,27744,26107,,,,
8981,43541,SUBJECT,27744,25256,,,,
8982,43540,PREDICATE,27744,23709,,,,
8983,43547,PREDICATE_DEF,27745,26107,,,,
8984,43546,SUBJECT,27745,25508,,,,
8985,43545,PREDICATE,27745,23709,,,,
8986,43552,PREDICATE_DEF,27746,26107,,,,
8987,43551,SUBJECT,27746,25505,,,,
8988,43550,PREDICATE,27746,23709,,,,
8989,43557,PREDICATE_DEF,27747,26098,,,,
8990,43556,SUBJECT,27747,25461,,,,
8991,43555,PREDICATE,27747,23707,,,,
8992,43561,PREDICATE_DEF,27748,26099,,,,
8993,43560,SUBJECT,27748,25461,,,,
8994,43559,PREDICATE,27748,23707,,,,
8995,43566,PREDICATE_DEF,27749,26109,,,,
8996,43565,SUBJECT,27749,25461,,,,
8997,43564,PREDICATE,27749,23710,,,,
8998,43570,PREDICATE_DEF,27750,26110,,,,
8999,43569,SUBJECT,27750,25461,,,,
9000,43568,PREDICATE,27750,23710,,,,
9001,43573,SUBJECT,27751,25599,,,,
9002,43572,PREDICATE,27751,25461,,,,
9003,43578,PREDICATE_DEF,27752,26111,,,,
9004,43577,SUBJECT,27752,25445,,,,
9005,43576,PREDICATE,27752,23711,,,,
9006,43583,PREDICATE_DEF,27753,26111,,,,
9007,43582,SUBJECT,27753,25094,,,,
9008,43581,PREDICATE,27753,23711,,,,
9009,43588,PREDICATE_DEF,27754,26112,,,,
9010,43587,SUBJECT,27754,25349,,,,
9011,43586,PREDICATE,27754,23794,,,,
9012,43593,PREDICATE_DEF,27755,26112,,,,
9013,43592,SUBJECT,27755,25315,,,,
9014,43591,PREDICATE,27755,23794,,,,
9015,43598,PREDICATE_DEF,27756,26113,,,,
9016,43597,SUBJECT,27756,25105,,,,
9017,43596,PREDICATE,27756,23712,,,,
9018,43601,SUBJECT,27757,25384,,,,
9019,43600,PREDICATE,27757,25596,,,,
9020,43604,SUBJECT,27758,25738,,,,
9021,43603,PREDICATE,27758,25596,,,,
9022,43609,PREDICATE_DEF,27759,26113,,,,
9023,43608,SUBJECT,27759,25064,,,,
9024,43607,PREDICATE,27759,23712,,,,
9025,43612,SUBJECT,27760,25788,,,,
9026,43611,PREDICATE,27760,25604,,,,
9027,43617,PREDICATE_DEF,27761,26115,,,,
9028,43616,SUBJECT,27761,25505,,,,
9029,43615,PREDICATE,27761,23713,,,,
9030,43620,SUBJECT,27762,25114,,,,
9031,43619,PREDICATE,27762,25748,,,,
9032,43623,SUBJECT,27763,25631,,,,
9033,43622,PREDICATE,27763,25596,,,,
9034,43628,PREDICATE_DEF,27765,26116,,,,
9035,43627,SUBJECT,27765,25063,,,,
9036,43626,PREDICATE,27765,23714,,,,
9037,43633,PREDICATE_DEF,27766,26116,,,,
9038,43632,SUBJECT,27766,25470,,,,
9039,43631,PREDICATE,27766,23714,,,,
9040,43638,PREDICATE_DEF,27767,26116,,,,
9041,43637,SUBJECT,27767,25471,,,,
9042,43636,PREDICATE,27767,23714,,,,
9043,43643,PREDICATE_DEF,27768,26117,,,,
9044,43642,SUBJECT,27768,25367,,,,
9045,43641,PREDICATE,27768,23796,,,,
9046,43648,PREDICATE_DEF,27769,26117,,,,
9047,43647,SUBJECT,27769,25504,,,,
9048,43646,PREDICATE,27769,23796,,,,
9049,43653,PREDICATE_DEF,27770,26117,,,,
9050,43652,SUBJECT,27770,25444,,,,
9051,43651,PREDICATE,27770,23796,,,,
9052,43658,PREDICATE_DEF,27771,26118,,,,
9053,43657,SUBJECT,27771,25063,,,,
9054,43656,PREDICATE,27771,23715,,,,
9055,43663,PREDICATE_DEF,27772,26119,,,,
9056,43662,SUBJECT,27772,25351,,,,
9057,43661,PREDICATE,27772,23716,,,,
9058,43668,PREDICATE_DEF,27773,26119,,,,
9059,43667,SUBJECT,27773,25464,,,,
9060,43666,PREDICATE,27773,23716,,,,
9061,43673,PREDICATE_DEF,27774,26119,,,,
9062,43672,SUBJECT,27774,25600,,,,
9063,43671,PREDICATE,27774,23716,,,,
9064,43678,PREDICATE_DEF,27775,26119,,,,
9065,43677,SUBJECT,27775,25315,,,,
9066,43676,PREDICATE,27775,23716,,,,
9067,43683,PREDICATE_DEF,27776,26124,,,,
9068,43682,SUBJECT,27776,25521,,,,
9069,43681,PREDICATE,27776,23798,,,,
9070,43688,PREDICATE_DEF,27777,26123,,,,
9071,43687,SUBJECT,27777,25522,,,,
9072,43686,PREDICATE,27777,23798,,,,
9073,43693,PREDICATE_DEF,27778,26123,,,,
9074,43692,SUBJECT,27778,25312,,,,
9075,43691,PREDICATE,27778,23798,,,,
9076,43697,PREDICATE_DEF,27779,26124,,,,
9077,43696,SUBJECT,27779,25312,,,,
9078,43695,PREDICATE,27779,23798,,,,
9079,43702,PREDICATE_DEF,27780,25930,,,,
9080,43701,SUBJECT,27780,25143,,,,
9081,43700,PREDICATE,27780,23739,,,,
9082,43707,PREDICATE_DEF,27781,26123,,,,
9083,43706,SUBJECT,27781,25395,,,,
9084,43705,PREDICATE,27781,23798,,,,
9085,43711,PREDICATE_DEF,27782,26124,,,,
9086,43710,SUBJECT,27782,25395,,,,
9087,43709,PREDICATE,27782,23798,,,,
9088,43716,PREDICATE_DEF,27784,26128,,,,
9089,43715,SUBJECT,27784,25528,,,,
9090,43714,PREDICATE,27784,23839,,,,
9091,43721,PREDICATE_DEF,27785,26132,,,,
9092,43720,SUBJECT,27785,25552,,,,
9093,43719,PREDICATE,27785,23799,,,,
9094,43726,PREDICATE_DEF,27786,26133,,,,
9095,43725,SUBJECT,27786,25551,,,,
9096,43724,PREDICATE,27786,23799,,,,
9097,43731,PREDICATE_DEF,27787,26132,,,,
9098,43730,SUBJECT,27787,25548,,,,
9099,43729,PREDICATE,27787,23799,,,,
9100,43735,PREDICATE_DEF,27788,26133,,,,
9101,43734,SUBJECT,27788,25548,,,,
9102,43733,PREDICATE,27788,23799,,,,
9103,43740,PREDICATE_DEF,27789,26134,,,,
9104,43739,SUBJECT,27789,25444,,,,
9105,43738,PREDICATE,27789,23800,,,,
9106,43744,PREDICATE_DEF,27790,26135,,,,
9107,43743,SUBJECT,27790,25444,,,,
9108,43742,PREDICATE,27790,23800,,,,
9109,43749,PREDICATE_DEF,27791,26136,,,,
9110,43748,SUBJECT,27791,25388,,,,
9111,43747,PREDICATE,27791,23661,,,,
9112,43754,PREDICATE_DEF,27792,26136,,,,
9113,43753,SUBJECT,27792,25549,,,,
9114,43752,PREDICATE,27792,23661,,,,
9115,43759,PREDICATE_DEF,27793,26136,,,,
9116,43758,SUBJECT,27793,25593,,,,
9117,43757,PREDICATE,27793,23661,,,,
9118,43764,PREDICATE_DEF,27794,26137,,,,
9119,43763,SUBJECT,27794,25499,,,,
9120,43762,PREDICATE,27794,23664,,,,
9121,43768,PREDICATE_DEF,27795,26139,,,,
9122,43767,SUBJECT,27795,25499,,,,
9123,43766,PREDICATE,27795,23664,,,,
9124,43773,PREDICATE_DEF,27796,26137,,,,
9125,43772,SUBJECT,27796,25219,,,,
9126,43771,PREDICATE,27796,23664,,,,
9127,43777,PREDICATE_DEF,27797,26138,,,,
9128,43776,SUBJECT,27797,25219,,,,
9129,43775,PREDICATE,27797,23664,,,,
9130,43782,PREDICATE_DEF,27798,26137,,,,
9131,43781,SUBJECT,27798,25522,,,,
9132,43780,PREDICATE,27798,23664,,,,
9133,43786,PREDICATE_DEF,27799,26138,,,,
9134,43785,SUBJECT,27799,25522,,,,
9135,43784,PREDICATE,27799,23664,,,,
9136,43789,SUBJECT,27800,23671,,,,
9137,43788,PREDICATE,27800,23672,,,,
9138,43792,SUBJECT,27801,23670,,,,
9139,43791,PREDICATE,27801,23671,,,,
9140,43797,PREDICATE_DEF,27802,26140,,,,
9141,43796,SUBJECT,27802,25509,,,,
9142,43795,PREDICATE,27802,23671,,,,
9143,43802,PREDICATE_DEF,27803,26140,,,,
9144,43801,SUBJECT,27803,25558,,,,
9145,43800,PREDICATE,27803,23671,,,,
9146,43807,PREDICATE_DEF,27804,26141,,,,
9147,43806,SUBJECT,27804,25593,,,,
9148,43805,PREDICATE,27804,23801,,,,
9149,43812,PREDICATE_DEF,27805,26142,,,,
9150,43811,SUBJECT,27805,25080,,,,
9151,43810,PREDICATE,27805,23802,,,,
9152,43817,PREDICATE_DEF,27806,26144,,,,
9153,43816,SUBJECT,27806,25298,,,,
9154,43815,PREDICATE,27806,23802,,,,
9155,43822,PREDICATE_DEF,27809,25937,,,,
9156,43821,SUBJECT,27809,25390,,,,
9157,43820,PREDICATE,27809,23846,,,,
9158,43827,PREDICATE_DEF,27810,25937,,,,
9159,43826,SUBJECT,27810,25816,,,,
9160,43825,PREDICATE,27810,23846,,,,
9161,43831,PREDICATE_DEF,27811,25936,,,,
9162,43830,SUBJECT,27811,25390,,,,
9163,43829,PREDICATE,27811,23846,,,,
9164,43836,PREDICATE_DEF,27812,25936,,,,
9165,43835,SUBJECT,27812,25814,,,,
9166,43834,PREDICATE,27812,23846,,,,
9167,43841,PREDICATE_DEF,27813,25936,,,,
9168,43840,SUBJECT,27813,25325,,,,
9169,43839,PREDICATE,27813,23846,,,,
9170,43846,PREDICATE_DEF,27814,25937,,,,
9171,43845,SUBJECT,27814,25815,,,,
9172,43844,PREDICATE,27814,23846,,,,
9173,43851,PREDICATE_DEF,27815,26146,,,,
9174,43850,SUBJECT,27815,25528,,,,
9175,43849,PREDICATE,27815,23803,,,,
9176,43854,SUBJECT,27816,23803,,,,
9177,43853,PREDICATE,27816,23844,,,,
9178,43857,SUBJECT,27817,23803,,,,
9179,43856,PREDICATE,27817,23842,,,,
9180,43862,PREDICATE_DEF,27818,26149,,,,
9181,43861,SUBJECT,27818,25219,,,,
9182,43860,PREDICATE,27818,23804,,,,
9183,43866,PREDICATE_DEF,27819,26150,,,,
9184,43865,SUBJECT,27819,25219,,,,
9185,43864,PREDICATE,27819,23804,,,,
9186,43871,PREDICATE_DEF,27820,26148,,,,
9187,43870,SUBJECT,27820,25557,,,,
9188,43869,PREDICATE,27820,23804,,,,
9189,43876,PREDICATE_DEF,27821,26147,,,,
9190,43875,SUBJECT,27821,25124,,,,
9191,43874,PREDICATE,27821,23804,,,,
9192,43880,PREDICATE_DEF,27822,26148,,,,
9193,43879,SUBJECT,27822,25124,,,,
9194,43878,PREDICATE,27822,23804,,,,
9195,43885,PREDICATE_DEF,27823,26148,,,,
9196,43884,SUBJECT,27823,25064,,,,
9197,43883,PREDICATE,27823,23804,,,,
9198,43890,PREDICATE_DEF,27824,25903,,,,
9199,43889,SUBJECT,27824,25523,,,,
9200,43888,PREDICATE,27824,23834,,,,
9201,43894,PREDICATE_DEF,27825,25904,,,,
9202,43893,SUBJECT,27825,25523,,,,
9203,43892,PREDICATE,27825,23834,,,,
9204,43899,PREDICATE_DEF,27826,26151,,,,
9205,43898,SUBJECT,27826,25523,,,,
9206,43897,PREDICATE,27826,23659,,,,
9207,43904,PREDICATE_DEF,27827,26152,,,,
9208,43903,SUBJECT,27827,25314,,,,
9209,43902,PREDICATE,27827,23659,,,,
9210,43909,PREDICATE_DEF,27828,26152,,,,
9211,43908,SUBJECT,27828,25507,,,,
9212,43907,PREDICATE,27828,23659,,,,
9213,43912,SUBJECT,27829,23805,,,,
9214,43911,PREDICATE,27829,23818,,,,
9215,43917,PREDICATE_DEF,27830,26153,,,,
9216,43916,SUBJECT,27830,25219,,,,
9217,43915,PREDICATE,27830,23805,,,,
9218,43921,PREDICATE_DEF,27831,26154,,,,
9219,43920,SUBJECT,27831,25219,,,,
9220,43919,PREDICATE,27831,23805,,,,
9221,43926,PREDICATE_DEF,27832,26153,,,,
9222,43925,SUBJECT,27832,25293,,,,
9223,43924,PREDICATE,27832,23805,,,,
9224,43930,PREDICATE_DEF,27833,26154,,,,
9225,43929,SUBJECT,27833,25293,,,,
9226,43928,PREDICATE,27833,23805,,,,
9227,43933,SUBJECT,27834,25515,,,,
9228,43932,PREDICATE,27834,25814,,,,
9229,43936,SUBJECT,27835,25812,,,,
9230,43935,PREDICATE,27835,25813,,,,
9231,43941,PREDICATE_DEF,27836,26155,,,,
9232,43940,SUBJECT,27836,25157,,,,
9233,43939,PREDICATE,27836,23674,,,,
9234,43946,PREDICATE_DEF,27837,26155,,,,
9235,43945,SUBJECT,27837,25380,,,,
9236,43944,PREDICATE,27837,23674,,,,
9237,43951,PREDICATE_DEF,27838,26155,,,,
9238,43950,SUBJECT,27838,25405,,,,
9239,43949,PREDICATE,27838,23674,,,,
9240,43956,PREDICATE_DEF,27839,26159,,,,
9241,43955,SUBJECT,27839,25390,,,,
9242,43954,PREDICATE,27839,23806,,,,
9243,43961,PREDICATE_DEF,27840,26158,,,,
9244,43960,SUBJECT,27840,25557,,,,
9245,43959,PREDICATE,27840,23806,,,,
9246,43966,PREDICATE_DEF,27841,26158,,,,
9247,43965,SUBJECT,27841,25556,,,,
9248,43964,PREDICATE,27841,23806,,,,
9249,43970,PREDICATE_DEF,27842,26159,,,,
9250,43969,SUBJECT,27842,25556,,,,
9251,43968,PREDICATE,27842,23806,,,,
9252,43973,SUBJECT,27843,23807,,,,
9253,43972,PREDICATE,27843,23800,,,,
9254,43978,PREDICATE_DEF,27844,26161,,,,
9255,43977,SUBJECT,27844,25556,,,,
9256,43976,PREDICATE,27844,23807,,,,
9257,43983,PREDICATE_DEF,27845,26158,,,,
9258,43982,SUBJECT,27845,25482,,,,
9259,43981,PREDICATE,27845,23806,,,,
9260,43986,SUBJECT,27846,25556,,,,
9261,43985,PREDICATE,27846,25472,,,,
9262,43991,PREDICATE_DEF,27847,26160,,,,
9263,43990,SUBJECT,27847,25472,,,,
9264,43989,PREDICATE,27847,23807,,,,
9265,43994,SUBJECT,27848,23808,,,,
9266,43993,PREDICATE,27848,23892,,,,
9267,43999,PREDICATE_DEF,27849,26164,,,,
9268,43998,SUBJECT,27849,25350,,,,
9269,43997,PREDICATE,27849,23723,,,,
9270,44004,PREDICATE_DEF,27850,26164,,,,
9271,44003,SUBJECT,27850,25403,,,,
9272,44002,PREDICATE,27850,23723,,,,
9273,44008,PREDICATE_DEF,27851,26165,,,,
9274,44007,SUBJECT,27851,25403,,,,
9275,44006,PREDICATE,27851,23723,,,,
9276,44011,SUBJECT,27852,23809,,,,
9277,44010,PREDICATE,27852,23834,,,,
9278,44014,SUBJECT,27853,23809,,,,
9279,44013,PREDICATE,27853,23769,,,,
9280,44017,SUBJECT,27854,23809,,,,
9281,44016,PREDICATE,27854,23778,,,,
9282,44022,PREDICATE_DEF,27856,26166,,,,
9283,44021,SUBJECT,27856,25524,,,,
9284,44020,PREDICATE,27856,23809,,,,
9285,44026,PREDICATE_DEF,27857,26167,,,,
9286,44025,SUBJECT,27857,25524,,,,
9287,44024,PREDICATE,27857,23809,,,,
9288,44031,PREDICATE_DEF,27858,26166,,,,
9289,44030,SUBJECT,27858,25264,,,,
9290,44029,PREDICATE,27858,23809,,,,
9291,44036,PREDICATE_DEF,27859,26166,,,,
9292,44035,SUBJECT,27859,25523,,,,
9293,44034,PREDICATE,27859,23809,,,,
9294,44039,PREDICATE_DEF,27860,25904,,,,
9295,44038,SUBJECT,27860,25523,,,,
9296,44037,PREDICATE,27860,23834,,,,
9297,44044,PREDICATE_DEF,27861,26059,,,,
9298,44043,SUBJECT,27861,25523,,,,
9299,44042,PREDICATE,27861,23778,,,,
9300,44049,PREDICATE_DEF,27862,26060,,,,
9301,44048,SUBJECT,27862,25523,,,,
9302,44047,PREDICATE,27862,23769,,,,
9303,44054,PREDICATE_DEF,27863,26166,,,,
9304,44053,SUBJECT,27863,25519,,,,
9305,44052,PREDICATE,27863,23809,,,,
9306,44059,PREDICATE_DEF,27864,27132,,,,
9307,44058,SUBJECT,27864,25235,,,,
9308,44057,PREDICATE,27864,23810,,,,
9309,44064,PREDICATE_DEF,27865,27133,,,,
9310,44063,SUBJECT,27865,25789,,,,
9311,44062,PREDICATE,27865,23810,,,,
9312,44069,PREDICATE_DEF,27866,26173,,,,
9313,44068,SUBJECT,27866,25349,,,,
9314,44067,PREDICATE,27866,23811,,,,
9315,44074,PREDICATE_DEF,27867,26175,,,,
9316,44073,SUBJECT,27867,25462,,,,
9317,44072,PREDICATE,27867,23812,,,,
9318,44078,PREDICATE_DEF,27868,26176,,,,
9319,44077,SUBJECT,27868,25462,,,,
9320,44076,PREDICATE,27868,23812,,,,
9321,44083,PREDICATE_DEF,27869,26176,,,,
9322,44082,SUBJECT,27869,25178,,,,
9323,44081,PREDICATE,27869,23812,,,,
9324,44088,PREDICATE_DEF,27870,26176,,,,
9325,44087,SUBJECT,27870,25503,,,,
9326,44086,PREDICATE,27870,23812,,,,
9327,44091,SUBJECT,27871,25279,,,,
9328,44090,PREDICATE,27871,25503,,,,
9329,44096,PREDICATE_DEF,27872,26176,,,,
9330,44095,SUBJECT,27872,25467,,,,
9331,44094,PREDICATE,27872,23812,,,,
9332,44101,PREDICATE_DEF,27873,26181,,,,
9333,44100,SUBJECT,27873,25468,,,,
9334,44099,PREDICATE,27873,23814,,,,
9335,44106,PREDICATE_DEF,27874,26177,,,,
9336,44105,SUBJECT,27874,25464,,,,
9337,44104,PREDICATE,27874,23814,,,,
9338,44111,PREDICATE_DEF,27875,26188,,,,
9339,44110,SUBJECT,27875,25450,,,,
9340,44109,PREDICATE,27875,23816,,,,
9341,44116,PREDICATE_DEF,27876,26187,,,,
